id,review,date,rating
croc_review_853,Fit perfect. Nice color. Fast shipping. Great customer service.,"October 5, 2021",5.0
croc_review_4981,"It fits perfectly, and I love the color!","July 31, 2023",5.0
croc_review_4953,It fit perfectly and made an awesome Christmas present.,"January 12, 2022",5.0
croc_review_4980,It fits perfectly! It was shipped right on time.,"October 9, 2021",5.0
croc_review_854,"Fit perfectly. I notice with this style Croc, you need to order a size down because the actual size tends to be too large.","September 6, 2021",5.0
croc_review_855,Fit so perfect; couldn't be more happier. I love the color so much fire in person.,"February 22, 2022",5.0
croc_review_864,Fits true to size. Great for outdoor play and water fun.,"March 30, 2022",5.0
croc_review_856,"Fit true to size. Very comfortable. I have several pairs of these in various colors. This time, I ordered Turquoise Tonic, and I absolutely love the color, kind of a muted, dusty turquoise.","July 30, 2022",5.0
croc_review_857,"Fit was a little tighter than others, but I can work with it.","May 25, 2022",5.0
croc_review_7343,"The fit was good, although a little on the roomy side. The clog will fall off my feet if I don't use the strap.","September 11, 2022",5.0
croc_review_7346,The fit was good. My granddaughter loved them and the color!,"December 27, 2021",5.0
croc_review_7347,The fit was good. My son loves them.,"October 30, 2021",5.0
croc_review_7345,The fit was good. Like the color and comfort.,"May 21, 2022",5.0
croc_review_7348,"The fit was perfect, and my son could wear it from the beach to dinner.","May 26, 2021",5.0
croc_review_7350,"The fit was spot on. The color is a vibrant purple, just as pictured. I love my crocs, and purple is my favorite color!","September 16, 2021",5.0
croc_review_7351,"The fit was too big. I tried contacting support, and could not get through to anyone via phone or email.","July 28, 2022",1.0
croc_review_7352,The fit was true to foot size... plenty wide too.,"August 4, 2022",4.0
croc_review_7354,"The fit was very loose and uncomfortable. Without the strap, it would not stay on; with the strap, toes were pushed to the end of the shoe. I paid $13 to return them and be disappointed.","December 25, 2021",1.0
croc_review_859,Fit well. Roomy. Some of my favorites,"July 8, 2021",5.0
croc_review_858,Fit well. Pretty comfortable. Great value for money. Love the color. Great selection of color & style.,"February 27, 2023",4.0
croc_review_860,"Fit, material, and size as expected. Zappos is always reliable!","November 22, 2021",5.0
croc_review_4954,It fits as expected and is comfortable as always.,"January 7, 2022",5.0
croc_review_4955,"It fits big in the enclosed toe area, however it comfortably fits not falling off your feet. Great for all day wear on feet at work.","June 27, 2023",5.0
croc_review_4956,It fits exactly the way I need it to & is supportive.,"November 25, 2022",5.0
croc_review_861,"Fits good- snugly for me, should have ordered maybe an 8.5, ordered an 8, but I think that half size would be too roomy for me. Great for around the house and gardening. I also wear these to and from work, as I am a health care worker.","April 7, 2020",5.0
croc_review_4961,It fits great! It's easy to clean! It's perfect to slip on and go out the door!,"April 17, 2021",5.0
croc_review_4962,It fits great! Very comfy shoes after working all day!,"April 8, 2021",5.0
croc_review_4963,"It fits great, I use them for work, and they are great; my feet and back do not hurt.","July 6, 2021",5.0
croc_review_4966,It fits great; I wear them all the time.,"March 9, 2023",5.0
croc_review_4958,It fits great and feels comfortable. I love it!,"May 24, 2021",5.0
croc_review_4965,"It fits great, is very comfortable, and I love them for camping and outdoor activities because I can kick them off at the door or I can just rinse them off.","September 10, 2021",5.0
croc_review_4964,"It fits great, is comfortable, and is good for being on your feet all day.","April 25, 2021",5.0
croc_review_4967,"It fits just fine, true to size. Very comfortable, just like the slides","February 28, 2022",5.0
croc_review_4968,It fits me well and is very comfortable. I use it for outside activities such as yard work. I like it a lot.,"August 25, 2021",5.0
croc_review_4969,"It fits my narrow footed son well, and he says they are comfortable. Plus, he loves that they're customizable with jibbits!","April 18, 2022",5.0
croc_review_4972,It fits perfect!! And the color is soo cute,"February 11, 2022",5.0
croc_review_4973,"It fits perfect, is comfortable, and I love the color! Shipping was fast and quick!","May 5, 2021",5.0
croc_review_8260,They fit perfect and are so comfortable!,"March 19, 2021",5.0
croc_review_4970,It fits perfect and I love the teal color.,"April 30, 2022",5.0
croc_review_4982,"It fits perfectly, is comfortable, and is easy to slip on.","September 22, 2021",5.0
croc_review_4971,It fits perfect and has replaced my regular shoes.,"December 4, 2021",5.0
croc_review_4976,"It fits perfect. Love the color, and it's quite comfortable. My go-to shoes","March 22, 2023",5.0
croc_review_4977,It fits perfectly and is true to size.,"July 14, 2023",5.0
croc_review_4978,"It fits perfectly and would suggest purchasing 1 size down from your usual size for a nice, perfect, snuggy fit! My first time buying/wearing crocs, and I couldn't be more estatic!","November 27, 2021",5.0
croc_review_862,"Fits perfectly, just don't like how super wide they are.","October 12, 2021",4.0
croc_review_4974,"It fits perfect, is great for my job, and is very comfortable and cute. I can't wait to buy more.","December 3, 2021",5.0
croc_review_8272,They fit true to size and are super comfortable.,"November 26, 2021",5.0
croc_review_4983,It fits true to size and is very comfortable.,"July 21, 2021",5.0
croc_review_4984,It fits true to size and width. It's very comfortable.,"December 14, 2022",5.0
croc_review_863,Fits true to size and is very comfortable.,"December 18, 2021",5.0
croc_review_4986,It fits very well! They have enough room to wear socks and to feel comfy.,"July 31, 2021",5.0
croc_review_4988,It fits well and I wear them everywhere.,"July 29, 2021",5.0
croc_review_865,Fits well and is comfortable to wear. Perfect for walking the dog or wearing to the beach.,"March 28, 2021",5.0
croc_review_866,Fits well and is very comfortable. Love the color and plan to use them as beach shoes and water shoes (buoyant so they'll float if they slip off my feet).,"September 20, 2022",5.0
croc_review_4990,"It fits well, is very comfortable, and supportive.","January 7, 2022",5.0
croc_review_867,Fits well. Super convenient. Good color.,"October 2, 2022",5.0
croc_review_4991,"It fits wonderful; the pure water color that I picked out is sooo cute. Overall, a great purchase.","July 31, 2022",5.0
croc_review_4992,"It fits, feels, and looks like I'd hoped for.","September 2, 2021",5.0
croc_review_868,"Fits, super versatile, will purchase again!","April 12, 2023",5.0
croc_review_5000,"It is a little tight, but they will be fine!","October 31, 2021",4.0
croc_review_869,"For a long time, I didn't care for Crocs, but I put on my daughter's pair one day and finally understood what the hype was about. They're super comfy, easy to throw on, and the charms add a personalized touch. I'll definitely be grabbing more in the future!","December 18, 2022",5.0
croc_review_886,"For the elderly husband, he's never worn shoes like this before, but he does pretty good in them.","May 12, 2022",5.0
croc_review_870,"For everyday use, and It's comfy.","December 11, 2022",5.0
croc_review_877,For my granddaughter. She loves them. They have a great color selection.,"November 16, 2021",5.0
croc_review_871,"For many years, I'd been curious about Crocs. I saw an ad from Zappos online and finally decided to give the Classic Clogs a try. Big mistake! I wear 9.5 size shoes and there were no half sizes. It was recommended to get the next size up — size 10. So, that's what I did. The pair that I received was large enough for Bigfoot — at least in comparison with my size. And the plastic projectiles spurting from the sole felt like some form of Medieval torture device. I hope someone shopping at Goodwill appreciates them, because that's where I took them.","June 30, 2021",1.0
croc_review_872,"For me personally, these are roomy and wide, but comfortable.","October 29, 2022",4.0
croc_review_876,"For my granddaughter, and she loves them.","January 8, 2022",5.0
croc_review_875,For my granddaughter's birthday. She's 13 and will wear them everywhere.,"December 19, 2022",5.0
croc_review_878,"For my grandson, I just wish they had men and women's sizes; all the different ones make you confused. He had a camouflaged pair ordered the same size, and these were like a size too big.","May 5, 2021",3.0
croc_review_879,"For my moms, she can feel comfortable!","May 3, 2021",5.0
croc_review_880,For my wife to use in the garden.,"January 4, 2022",5.0
croc_review_881,"For one of my girls, Everyday wear","May 27, 2021",5.0
croc_review_882,"For overall comfort, an everyday wear!","May 16, 2021",5.0
croc_review_883,"For pretty much everything, and they are great.","October 27, 2022",5.0
croc_review_885,"For some reason, these crocs came on too small, and my other pair that I ordered with this purchase fits me perfectly.","February 10, 2022",3.0
croc_review_884,"For some reason, my original order was canceled, and then I had to call and resubmit my order. It was just a bump in the road.","December 6, 2021",5.0
croc_review_887,"For the grandkids, they love Crocs!","July 9, 2023",5.0
